35487978,484978.613830,4218664.943122
35487981,483873.155864,4217312.884405
35487986,483347.509716,4216944.185922
35487995,481473.227825,4215586.591912
35487997,481092.719062,4214960.940421
35494034,485439.523251,4219323.377432
35494035,485390.469943,4219241.967699
35839639,482612.073698,4210290.815128
35839642,482538.559062,4210208.121361
35839643,482551.555166,4210179.434354
35839948,482635.626021,4210253.839876
35839960,483004.622535,4210882.767564
35840454,482624.552418,4210258.068408
35840828,482707.439819,4210408.880168
35840949,482697.930337,4210334.793907
35840952,482745.646042,4210413.837293
35841643,482587.461581,4210175.164239
36231496,482642.450939,4210136.469345
36243626,485559.979851,4206152.088556
36243628,485548.573626,4206296.314393
36243712,485524.813702,4206153.881015
36243995,486458.462449,4208013.816075
36244001,484278.887515,4209230.128511
36244140,484252.522956,4209206.179548
36244146,485241.157942,4208282.802247
36244147,485695.338083,4208122.961343
36244148,486457.446383,4207966.928814
36244671,485469.238722,4207877.128443
36245082,485399.439535,4207940.417507
36245085,485462.002904,4207870.262074
36245092,486095.577299,4206876.126465
36245102,485575.565571,4206505.325259
36245103,485532.867089,4206421.020045
36643959,481782.106701,4209125.474052
36643968,481336.400579,4207906.479338
36643971,481238.863751,4207646.958290
36645001,481307.949677,4207777.316028
36645010,481933.026549,4209316.991855
38830930,480542.467838,4211356.129753
38840240,482699.736544,4206486.480557
38840244,483154.698469,4206748.408880
38840254,484665.252419,4207077.843971
38840263,485495.273368,4206924.037248
38842542,484100.129765,4207054.160539
38842545,483695.667177,4206921.828593
38842554,482692.289972,4206498.002067
38842561,481980.595476,4206210.594019
38842565,481875.431913,4206147.437021
84568354,487827.727021,4207652.872960
130197703,487131.660343,4206480.508074
130197784,487488.918672,4207823.803176
150563575,482966.430969,4208644.438647
150563576,482986.005832,4208637.530144
150563681,483039.684690,4208318.738036
150563682,483177.000192,4208414.154029
150563683,483295.433611,4208496.429293
150563687,483721.291241,4208859.161108
152800568,480819.768773,4211078.979622
152801180,482130.286417,4210451.488148
152801591,482411.660229,4210340.693292
152802117,483075.144892,4210074.432570
152802341,483700.300241,4209738.156837
152802868,484035.023206,4209528.575069
152802869,484037.509973,4209543.859693
152802872,484029.296331,4209629.986918
152802874,484017.432432,4209693.553222
152803459,485266.879343,4208359.402992
152803460,485296.173756,4208436.774129
152803614,487141.157384,4207855.814542
152803615,487153.386110,4207907.854848
152803983,487553.936918,4208030.744003
152804209,487832.123052,4207580.280834
152804211,487876.883758,4207636.679216
152804436,488149.081216,4207328.344919
152805029,488243.511346,4206752.329826
152805030,488315.725569,4206753.991682
152805376,488374.301097,4206164.226825
152805378,488442.616791,4206149.185772
152805894,488378.994975,4206149.618814
152937997,480212.175088,4211617.728014
152938166,480229.877369,4211642.306214
152938759,480438.248464,4211482.388135
152939465,480468.693034,4211456.818388
152939864,480988.249749,4211073.406701
152939867,480951.134199,4211110.429325
152940375,480793.280711,4211120.427451
152941274,480750.605676,4211368.122044
152941465,481322.839216,4210685.731074
152942456,483354.878094,4209890.355429
152942457,483387.003689,4209955.476011
152942587,483314.498285,4209982.983881
152942590,483293.738268,4209914.656130
152943266,484317.933227,4209129.696406
152943683,484346.601298,4209155.838086
152946871,487581.810218,4207812.723073
152946877,487584.377494,4207838.948589
152947902,488218.553858,4206228.134142
153874050,480071.380826,4211755.185900
153874640,480134.365466,4211672.560864
153875447,480733.754202,4211170.829091
153877090,480519.507571,4211330.320658
153879588,480800.804546,4211084.848996
153879592,480801.912916,4211014.689955
153884112,483893.802884,4209355.773045
155578062,480340.598251,4213959.607190
155585179,480667.457919,4214361.253601
155587359,481193.750907,4215100.855706
155587524,481060.609279,4214944.060492
155587662,481187.141733,4215182.578142
155864697,485042.712080,4218748.741768
155864941,484962.070572,4218673.217361
155864979,485026.932887,4218757.757887
155866218,484932.745650,4218680.760560
155866226,485037.348483,4218696.302924
155867041,484931.041512,4218573.625181
155867053,485443.834767,4219238.755172
155868078,485621.405479,4219684.195140
155869169,485438.655900,4219288.960588
155869226,485403.950593,4219232.079810
175678152,485546.322579,4208293.856511
175678282,484800.112528,4208116.684823
175678289,484031.810044,4207933.743457
175678297,483503.474826,4207807.953058
175678407,482929.255182,4207641.471899
175678410,483505.054647,4207799.129084
175678456,481357.538221,4207147.618906
175678477,480795.663935,4206641.519407
175702450,481345.808201,4208215.564255
175702471,480716.065533,4208715.753853
175702481,480296.129460,4209019.398364
175702571,480732.491584,4208673.064657
175702585,480968.610577,4208493.224604
175702594,481206.420290,4208315.118513
176173984,480907.149155,4207979.484079
176173989,480951.741608,4208068.487773
176173994,481030.720930,4207989.694545
176173997,480992.197580,4207944.026072
176175856,480873.989287,4208296.900245
176176671,481000.028486,4208400.882722
176178421,480975.100891,4208069.931613
246588460,485408.286836,4207945.294902
246588462,485217.371551,4208287.094369
246588466,485089.346917,4208444.335279
246588469,484836.243492,4208620.292233
246588470,484789.056820,4208656.084048
246588478,483977.815465,4208680.178055
246588482,484302.058225,4208392.871896
246588486,484379.390900,4208323.767287
246588490,484711.936146,4208096.587720
246588491,484725.477229,4208086.066415
246588551,483653.721183,4208172.679995
246588552,483756.820425,4208299.706681
246588553,483891.993116,4208465.982810
246588554,484030.932686,4208636.004125
246588555,484108.719133,4208740.871445
246588557,484237.615780,4208964.617296
247151318,484748.865699,4209541.058808
247151320,485569.255255,4208834.959268
247151604,485444.876180,4209142.253240
247151814,485495.681875,4208709.111559
247152813,484653.197127,4209377.257764
247152817,484620.081456,4209374.590035
250929194,480418.978034,4211458.656481
250929227,482372.467854,4210268.878888
250929229,480645.205720,4210524.694710
250929231,480692.177717,4210495.713960
272498944,480027.728987,4206444.828609
272499019,480282.691098,4206817.362152
272499028,480111.216600,4207476.551636
272499074,480197.746411,4207118.461506
272499222,480050.829443,4206377.334961
272499261,480025.207372,4206378.861690
272499414,480322.836993,4206829.171404
272499416,480006.268358,4206399.389718
272499517,480029.469880,4207060.917019
272499525,480121.695407,4206767.176737
272499526,480214.138540,4206466.214067
272499528,480206.259870,4206322.159724
272499530,480096.701980,4206233.139534
272554420,480122.850988,4206151.514356
272554421,480144.418944,4206157.742276
272554478,480026.156258,4206039.097239
272554571,480071.845096,4206394.981157
272554600,480063.153943,4206384.106557
272554602,480073.887955,4206422.903243
272554677,480421.821536,4206529.604574
272554678,480529.172421,4206668.552382
272554680,480563.019880,4206737.929375
272554684,480564.016539,4206907.209036
272554689,480418.400070,4207076.658734
272554693,480333.751632,4207241.859894
272554695,480359.186885,4207280.865969
272554703,480289.062105,4207256.268754
272554713,480351.763738,4206936.516573
272554778,480309.733866,4206804.792929
272554903,480189.446210,4206788.249912
272554942,480400.301916,4206753.316160
272554946,480422.223938,4206861.177537
272554949,480092.681804,4207082.666126
272554952,480061.151771,4206960.005428
272554958,480221.494010,4207010.002591
272554977,480401.670928,4207088.603890
272560240,480406.559853,4207110.505611
272560242,480427.935146,4207110.698848
272560244,480434.590354,4207092.808378
272560247,480410.745458,4207080.338423
272560305,480434.067955,4207327.221603
272560345,480307.714072,4207497.814876
272560346,480322.914156,4207474.544787
272560350,480575.180184,4207103.304445
272560351,480546.480246,4207071.861374
272560464,480633.787738,4206929.856659
272560466,480385.660057,4207007.801149
272560541,480494.921410,4206884.782313
272560545,480466.495548,4206706.647029
272560548,480183.006920,4206567.567453
272560606,480341.484650,4206624.261981
272560609,480128.295968,4206439.570086
272560647,480033.394171,4206739.086204
272560836,480120.400071,4207092.207713
272560905,480027.086727,4207326.779156
272560906,480075.367606,4207295.073556
272560940,480154.097493,4207451.683205
272560961,480209.479715,4207555.147394
272561327,480069.182218,4207401.437756
272561421,480002.446824,4207673.381116
272561524,480269.103068,4206711.611472
272561547,480251.575157,4206592.100933
272562878,487143.767774,4206487.102040
272562879,487269.167506,4206438.132939
272562885,488089.457592,4206227.963924
272562941,487346.438010,4206391.724651
272562944,487717.043320,4206312.156083
272562945,487866.076111,4206276.952583
272564576,488446.941859,4206134.422982
272564577,488558.377328,4206110.213583
272564781,487905.623845,4207542.315723
272565046,485798.785363,4208322.510093
272567305,486187.728569,4206149.372498
272567307,486094.099139,4206431.040025
272567334,486920.187507,4206557.819385
272567495,486178.143272,4206134.554098
272567908,486404.977703,4206112.175624
272567910,486309.003995,4206303.095893
272568020,486315.650347,4206314.091433
272568021,486381.974082,4206185.431490
273143706,480444.017901,4214207.677371
273143707,480556.051391,4214103.424359
273143708,480557.406353,4214086.711340
273143718,480032.231473,4213579.687198
273143897,480504.254206,4214152.389529
277535693,490166.695048,4206020.418419
278007870,491965.976617,4214761.350495
278007878,491736.363778,4214734.591847
278007900,491429.637937,4215108.941487
278008163,491334.898824,4215198.990740
278008182,490947.484556,4215399.533556
278008196,490777.405292,4215422.200617
278008200,490715.781377,4215505.474289
278008204,490655.675442,4215596.236160
278008208,490631.069697,4215805.368947
278008681,491893.445826,4214487.818724
278008693,491778.120296,4214330.510208
278009537,483839.316747,4215311.743510
278009538,483778.271455,4215195.128117
278009540,490559.049661,4216010.816668
278009541,490543.287356,4216044.564873
278009544,490405.660894,4216130.901797
278009545,490259.752152,4216210.515870
278009550,490043.060856,4216443.390487
278009554,489903.822407,4216628.620794
278009555,489841.853825,4216680.701230
278009557,489628.167672,4216815.577061
278009558,489568.299687,4216841.438347
278009568,488825.029622,4216988.327710
278009569,488763.867850,4217033.502832
278009570,488497.741160,4217146.566493
278009571,488038.960276,4217324.314417
278009575,487905.946776,4217402.831626
278009577,487796.747970,4217476.167415
278009580,487644.305372,4217585.418988
278009581,487609.155102,4217611.901265
278009582,487561.616194,4217643.262221
278009586,487496.208643,4217725.035251
278009587,487401.687302,4217783.086724
278009589,487347.756274,4217812.450438
278009590,487305.543858,4217828.703740
278009592,487218.344002,4217863.445508
278009594,487097.000068,4217932.216105
278009596,486983.611632,4218041.274852
278009599,486866.014980,4218153.659482
278009600,486797.983995,4218183.326771
278009601,486753.836700,4218199.231003
278009603,486670.270293,4218221.889823
278009609,486323.683672,4218064.347387
278009613,486216.160229,4217941.388756
278009614,486015.395285,4217804.897654
278009615,485954.393607,4217756.591842
278009616,485715.586907,4217593.510649
278009617,485643.750762,4217552.970656
278009618,485421.112947,4217442.662345
278009619,485406.155799,4217432.425524
278009620,485323.182755,4217362.549399
278009621,485223.237892,4217279.622992
278009624,485063.196232,4217117.351806
278009625,484997.812942,4217037.683024
278009627,484913.787336,4216971.663141
278009629,484840.357747,4216913.724304
278009630,484700.331052,4216763.151346
278009631,484627.078733,4216684.609751
278009632,484550.365014,4216603.179395
278009633,484515.897031,4216560.593119
278009636,484494.000988,4216512.812765
278009637,484472.067966,4216450.231141
278009638,484451.852506,4216378.026532
278009641,484425.707861,4216240.225520
278009643,484370.418789,4216048.544756
278009644,484305.157219,4215916.643771
278009645,484213.269468,4215733.466657
278009648,484112.183212,4215625.147461
278009650,484056.288891,4215561.390016
278009651,484014.133789,4215506.083185
278009652,483975.647689,4215457.360143
278009654,483915.472049,4215416.158048
278010102,490369.798914,4215709.737569
278010346,490505.773372,4215492.220452
278010352,490324.788438,4215837.199244
278010353,490288.776683,4215935.425179
278010401,490539.459393,4215771.842833
278010402,490466.447683,4215982.440797
278010455,490455.208455,4215740.994357
278010459,490370.180190,4216037.264023
278010532,490381.341064,4215953.091954
278010538,490131.508954,4215955.106074
278010542,489980.319868,4216026.487503
278010543,489920.162363,4216072.273955
278010544,489908.134274,4216081.287054
278010545,489775.811815,4216189.375294
278010565,490189.594684,4216068.199594
278010566,490089.959607,4215864.139689
278010567,490050.765560,4215778.318985
278010568,489996.661516,4215661.770988
278010577,490250.267570,4215826.047046
278010590,490242.634381,4215733.120480
278010591,490228.276663,4215685.915160
278010592,490207.911404,4215652.963546
278010596,490189.752353,4215572.787103
278010620,490021.903162,4215716.574245
278010623,489774.613564,4215830.371900
278010626,489550.520985,4215983.547732
278010629,489351.233192,4216102.224153
278010652,489820.603125,4215892.527390
278010656,489622.100623,4216047.911077
278010687,490282.434758,4215657.369317
278010692,490353.294914,4215753.972198
278010746,490454.527923,4215432.319579
278010766,490701.330878,4215373.576683
278010959,489695.946995,4216116.776987
278010960,489894.850926,4216297.143420
278011134,491320.945501,4216252.807195
278011279,490750.317466,4216105.034166
278011285,491007.773487,4216159.462256
278011304,491379.997622,4215863.017533
278011306,491440.166144,4215826.983708
278011309,491468.717204,4215775.981754
278011373,490788.635501,4216042.035784
278011378,491574.580102,4215523.296624
278011380,490739.687662,4216016.604123
278011401,489881.660857,4215972.639337
278011402,489726.367866,4215766.721589
278011422,489842.563652,4216002.667236
278011423,489926.783288,4215943.358775
278011471,489966.898065,4216129.924618
278011472,490163.078833,4216016.581707
278011504,490028.654239,4216166.575892
278011536,489991.217965,4216112.441968
278011627,489413.186400,4216290.257114
278011628,489382.204845,4216192.113060
278011722,489093.009729,4216173.727522
278011724,488799.590407,4216112.695893
278011736,489109.618033,4216074.800576
278011740,488789.041227,4216099.218122
278011742,489076.010303,4216274.951799
278011835,489465.093756,4216269.209210
278011847,488706.394435,4216205.004086
278011865,488283.427037,4216722.709865
278011906,489621.661910,4216298.979897
278011908,489835.371262,4216243.292376
278011997,488743.540731,4216400.555467
278011998,488780.707681,4216612.594925
278012063,488819.861497,4216862.367665
278012066,488780.729916,4216790.166986
278012067,488662.601367,4216648.739002
278012081,489663.897851,4216368.628702
278012120,488545.348359,4216749.315085
278012122,488691.854625,4216785.805735
278012128,489546.565664,4216426.483886
278012134,488721.521065,4216892.326162
278012136,488727.899950,4216318.226192
278012171,488956.442545,4216344.069258
278012179,489258.320411,4216417.111920
278012479,491964.570514,4214867.046981
278013033,491409.050711,4215924.611534
278013035,491333.985341,4215767.877606
278013088,491332.637816,4215921.528892
279589608,483967.402203,4215100.800588
279589614,483960.896850,4214854.360457
279589617,484013.851425,4214602.989192
279589619,483997.493419,4214705.720721
279589624,483918.559939,4215259.816592
279589686,483983.943620,4214714.623479
